SG1,SG2,SG3,SG4,SG5,LVDT1,LVDT2,LVDT3,LVDT4,LVDT5,applied_load
0.4323271587229094,0.5954731502171725,0.03957992954916367,0.5388458347171177,0.8923817644287675,0.0030695145340388866,0.00736396728429648,0.041841108251346994,0.058655614905222156,0.0027738504135637943,10.0
0.9715811235958018,0.7115948232371718,0.26524473885581124,0.04855001464758135,0.9068111636999209,0.05120346486085739,0.06991651017186977,0.025878544027859985,0.09024050226422918,0.032474030690736254,10.0
0.6230347691121657,0.009057117533803782,0.20117942736807848,0.6404896537138449,0.04482187197477738,0.03884069817530407,0.07354630585789047,0.06459465255830651,0.025982293420725302,0.04962852130612083,10.0
0.8688890760119201,0.6863438894137657,0.7739832665077775,0.677596679635597,0.3605028078146899,0.0472060846848196,0.08322816251913025,0.02961555163949933,0.007852085045074597,0.03652170025292303,10.0
0.1655527027397049,0.9090565980772967,0.9250950029468461,0.2572412843513613,0.5154093882785498,0.03634961588062496,0.02196795639778595,0.020226122966268134,0.09150581655894985,0.0611118463072377,10.0
0.09277898018663677,0.11916818460271272,0.9451997432926227,0.17346865850817095,0.8564955225577573,0.000972906857456457,0.08840546856389002,0.08209699991422864,0.06491090859300479,0.0731995661691248,10.0
0.6476765915147701,0.322882615950309,0.47979734275919983,0.3361798333384536,0.46558529593446085,0.04441381504673673,0.09852932128967211,0.08661742722710353,0.036505767537282054,0.028694685000534494,10.0
0.9588915638527388,0.7275227456179274,0.18399861680223917,0.4281804556912193,0.9351392067194143,0.055706305926629424,0.0051292155434732095,0.049239371272116444,0.0771051880183747,0.026079192115819695,10.0
0.48450607176222704,0.17695237003788977,0.25332666820681604,0.9610334183503516,0.4069823159747893,0.0025902794511511898,0.08336775740335972,0.05360623921629505,0.0889712923448523,0.08495708014766393,10.0
0.6842583904967686,0.884301213560448,0.4063749953467638,0.6608918337810223,0.25240234668305195,0.07377724706501092,0.05085450826557841,0.08003247330708296,0.012698002603169101,0.01654202912185362,10.0
0.2643949460309549,0.6722387658373232,0.7178179877505313,0.4521000362894839,0.7474845627105189,0.07881864567951175,0.0964927057130989,0.011156857660801446,0.009757447304621837,0.06743735335920742,10.0
0.44690775890443113,0.35550678003442704,0.8704500735297556,0.8317272191659765,0.27764755791949824,0.08034734316268652,0.06763122446601554,0.07377552013669345,0.03344629589048405,0.015845089986470894,10.0
0.6719665401560292,0.9853252218896548,0.7752553889113366,0.891403416857984,0.8818646089805714,0.027341167225260365,0.06059470342832449,0.08099030838276061,0.04569295670476573,0.08621761868635214,10.0
0.04149539017135451,0.7159835704660377,0.104427272278383,0.3641533688970753,0.7831559049549657,0.030367090003836306,0.04409847682385909,0.046256899268392354,0.017807187508041177,0.060540421852020625,10.0
0.8100598960050432,0.3895180602934154,0.5555337909173731,0.44435740902741516,0.3668243404105451,0.008167634269529335,0.02197117846631651,0.017797692745721662,0.05218387060118788,0.0031359877962849336,10.0
0.46131306449931575,0.5585990532536197,0.35507651889286207,0.3738124657870998,0.830852096941955,0.03826998668027315,0.09475351580067082,0.09160270565980111,0.05476336837915764,0.0912894608893337,10.0
0.5380173684265132,0.602619249479881,0.48185542527918035,0.21906870391537103,0.4307044761740326,0.0809051355357882,0.03682283446310477,0.07906477672327551,0.019341781680209048,0.057860570211632184,10.0
0.06972528831499025,0.8258142235002238,0.5853099553185673,0.008981688680275157,0.028488213191812828,0.08441758624815827,0.06391371751709017,0.09201643188531267,0.06609095323919191,0.05436014980638028,10.0
0.18112443649522103,0.15733331525519823,0.6412658619716431,0.005234453751107759,0.8224006485522074,0.09091637790207041,0.05463928465018637,0.014958940329910842,0.022605512264596662,0.056575787439642936,10.0
0.5089004747500036,0.2942012327883371,0.6082271287696818,0.5620681562816642,0.6324437398025606,0.04035672888831139,0.009388333916487336,0.000983328491180069,0.008519473607784355,0.05090338435492758,10.0
0.6978518374264987,0.30143641223247997,0.3844470598592119,0.2392829378472502,0.18220819355796292,0.01793178638589854,0.056981793964789834,0.06458179038267207,0.019034364031593323,0.09829625587517632,10.0
0.5135971248304217,0.08642665110539793,0.9818682058617062,0.9481326435713032,0.13866904291425264,0.09771957873161886,0.05812450680532273,0.007974393602378739,0.08687745256244545,0.027540519620333482,10.0
0.0991993821245648,0.2045835723958268,0.7609923165798642,0.37242230015675626,0.09533747987069063,0.07395474987864024,0.06182650922283514,0.01515741579472193,0.04096251706951551,0.05364591013631781,10.0
0.5532046623227538,0.891989445339059,0.7739901628145142,0.2384892483795975,0.16674784120805597,0.07015766854788902,0.05469245829330091,0.03166332125728183,0.09239569271769339,0.09006340434793525,10.0
0.017600709327389108,0.24267632078524337,0.9224338232116442,0.08929712462388395,0.9923770375362598,0.08818555986254538,0.048527123525704645,0.046173367219186905,0.0010257853657558381,0.02292225720869391,10.0
0.7422637809608165,0.978726839502888,0.3192840470140059,0.0422429843187454,0.9228253454251969,0.06505052700335934,0.08274980311229019,0.0006755180907844105,0.08402788026028171,0.016787166189533166,10.0
0.8148927120041055,0.3823977795832654,0.4496950222707571,0.5731986082606932,0.6751622735267873,0.07733817139840736,0.027417207927110235,0.05426506528427395,0.03266363645731129,0.063538803008504,10.0
0.6416930527907867,0.47693106400703456,0.9840276023353277,0.0968245299450029,0.16309300372109548,0.0950240676945576,0.031671540255888135,0.013187515989944743,0.015787202246756983,0.08296688741982829,10.0
0.30429831740346225,0.19012917196044532,0.24100688051135954,0.22822280396536865,0.8021224588370764,0.04281892199746417,0.01282575086291723,0.013546140550861186,0.09928757416101648,0.017146435116281278,10.0
0.14745109114732968,0.08656704685480654,0.503350412567001,0.4990181114568498,0.7459465477226066,0.05499911473784457,0.0035018432665021026,0.09445508501586612,0.09593776149153257,0.08562651374003462,10.0
0.22408820200180457,0.21450625449532856,0.10699543636242481,0.30207402018075047,0.7530552496661602,0.01581609644462829,0.0386257724113281,0.014198485097424675,0.08464890420395281,0.09923313501111197,10.0
0.8278228772352297,0.32514061823911,0.3543161696286333,0.3635650622085289,0.20682335321273349,0.06263293816296786,0.06589171588996938,0.025869828868757362,0.011463928603123431,0.09978226313708007,10.0
0.7200594774244529,0.3409168463775466,0.27657446725795065,0.21114119412805576,0.49190008314194,0.08595208857961062,0.06750172251516895,0.04362567842708164,0.08283351528779198,0.023096326876434217,10.0
0.5303765152874447,0.04223641828140712,0.4486358174831028,0.3280272601110896,0.7411959730021316,0.0672996399241931,0.002443965766020251,0.026731717034638704,0.08485031238598166,0.08591552979148696,10.0
0.4757440880286333,0.5456448971123342,0.6179278766799721,0.05750778653938893,0.8551486518461033,0.007474685766543876,0.06940025581618278,0.016864599900320888,0.06277038505406533,0.04737948966279468,10.0
0.6817758565484913,0.6601019844722227,0.7413337630652149,0.6046273775211177,0.7315733718957396,0.0702984749053548,0.02805840790158435,0.041711073974594365,0.0249788972464465,0.025466628271171788,10.0
0.4664874124071775,0.8570106873405386,0.351010843271758,0.23342524376657714,0.5763262819867613,0.08255708096004184,0.0060219126535883795,0.0006660135461071803,0.07859816926276758,0.08515335407996676,10.0
0.7527519926492119,0.39259531524861546,0.7732655975428072,0.7434888368764522,0.2275024293286103,0.02447428821990734,0.020150875422531814,0.04150980425186745,0.034219822973626766,0.053217935825067314,10.0
0.4096958168012449,0.4241214532570231,0.19358563245410676,0.8885960440651665,0.9469664427292921,0.03351177147625563,0.0677421346179049,0.06979417198294637,0.04316200636452786,0.07236650674669523,10.0
0.9102669649219927,0.8961428528955335,0.6701482837150742,0.8572020789237453,0.8048826938484815,0.02446703756166495,0.03302656964114849,0.07790964293505576,0.0824156389440256,0.06643116519814803,10.0
0.21794995760533442,0.39114407242953153,0.8109181552449876,0.5771103128186168,0.04448000575676658,0.09125720621491108,0.08085065218013456,0.02386339991906399,0.036701231416415035,0.04710573733196321,10.0
0.37865353572967997,0.029942905143594656,0.40963936656663225,0.22958380136533552,0.14171560669162386,0.0039001828592372225,0.012094208191499223,0.061898045538834434,0.0640091518479782,0.026649338798317268,10.0
0.3257753505429696,0.3264497511221278,0.0747574777749832,0.5940496317098546,0.8301468426751912,0.07016233408924712,0.007060969121169003,0.09737362432421956,0.07400454937982814,0.03160007527521228,10.0
0.33046826537089935,0.0712785964500342,0.8253654986673232,0.24412578981291433,0.13456518746191337,0.023611276508938652,0.01580885288726841,0.058734399453561265,0.015422433494236798,0.03814926168466625,10.0
0.7139337393268897,0.11375969085873516,0.31633848942929765,0.22273366868918965,0.6807182788010399,0.027801299907653655,0.027985649346335652,0.09541968971896263,0.06170635403067307,0.012104365564379839,10.0
0.8617611769477053,0.9122040802054074,0.26658157824339446,0.8458305498037837,0.5135095029700156,0.014576527585638266,0.04739943132594521,0.06269647834256493,0.07651235784959816,0.08561980522890596,10.0
0.4587725118435987,0.13663547154542544,0.675410349031262,0.429763632086113,0.0617490449246777,0.015002096383040155,0.03355864527403133,0.03123485570397776,0.029649600327897777,0.07469435534689872,10.0
0.697598082969926,0.11858014736723987,0.45382903679854647,0.9719977076440512,0.12047713053910558,0.037092453232550296,0.06268084765847769,0.002745727560462319,0.0898844438885525,0.04829681346177017,10.0
0.08039960101316823,0.7832233876664515,0.5705526006464741,0.446670313322575,0.7044125782199496,0.053339869486869175,0.03596801580884395,0.06632798432115608,0.039502719449287765,0.04367465865360385,10.0
0.48070958890572457,0.7255373193511724,0.23822947919629633,0.04086770835067588,0.6093680282606218,0.025177370744653628,0.09362823170965655,0.026486452458089872,0.03659432806786198,0.09762383351067443,10.0
0.15235891077433839,0.7538627560618717,0.2660406403899488,0.4732374597563863,0.36871350861291696,0.0020643814336310353,0.060683747368622455,0.059153010086399796,0.008801903441143044,0.004140103065281464,10.0
0.7762627090230639,0.005575217789812625,0.8077574056591266,0.9122043060864874,0.15804811960095233,0.07233849437456341,0.008918810638942166,0.09120311103714653,0.0436315406729845,0.01956477336715744,10.0
0.012422786479294068,0.0934671282967161,0.9452656351890606,0.9558462459297399,0.8195493385715111,0.037186574252668685,0.001780829000723583,0.09781054411207701,0.011101083947970103,0.08206532829309288,10.0
0.8460453925409399,0.7076401779400001,0.6842167883614426,0.42223777940376817,0.28340073867893845,0.0817716515624984,0.049989193554544425,0.002634809031717889,0.02599507313552768,0.06855460441385412,10.0
0.17759849476413925,0.5499040823276228,0.47760799686898103,0.9578468722815103,0.8688080861866553,0.03527109836843263,0.03276846650927441,0.018329317329466233,0.0021664247177241246,0.0360480065954817,10.0
0.479398388210572,0.8504202345163924,0.16353853298136223,0.5938124881274952,0.3674611775964698,0.07190100611017484,0.05726418099880992,0.07675451155006903,0.049774610283136005,0.06552619319637253,10.0
0.38720696425491075,0.4451218703336206,0.682611893087568,0.3497714412504317,0.9993364291642007,0.04400396661137801,0.0201105923409894,0.008373039342435861,0.0706463539978108,0.06354164460490859,10.0
0.5381490617356317,0.21815789424656484,0.10296924675326824,0.3980514485856075,0.76993562749433,0.028279334455885832,0.00567724039554468,0.06315511216872981,0.005790040478838066,0.05280848935709645,10.0
0.6355948286648375,0.5148471397708693,0.8569670112126402,0.8623211362343278,0.7101034232516598,0.08615811054679628,0.04683206157195674,0.030798966974288446,0.00842276209292977,0.047524071175664755,10.0
0.34889026808663093,0.3633391332213899,0.6300908163364274,0.07944075687500163,0.6297074905294671,0.08531294289605847,0.004614443980041705,0.028559433727281425,0.023494421981223257,0.05466352925083319,10.0
0.4297598192227685,0.24493407221708086,0.026299966635556782,0.8424502466575424,0.6494538177893865,0.058971144572345105,0.05852203960629513,0.08601022245718137,0.09455843296373695,0.08095960826052401,10.0
0.7609864430190268,0.5344754194351666,0.8344605071735087,0.2532572044202114,0.43289427972029937,0.06797597024659466,0.02380881933462843,0.020811079008483724,0.09313985329959272,0.09400845667813376,10.0
0.18383779098340258,0.1353234083086321,0.8458680559456851,0.9122701680237062,0.09432742604233624,0.08478437716019403,0.031565120470461464,0.020197301034872397,0.07755260069609068,0.07912993886241154,10.0
0.4910515853715077,0.9646357572392193,0.9299567057370379,0.9235835357316139,0.7025474142754948,0.047398502200614506,0.07878861371620485,0.06342186584786298,0.03587789600487177,0.03358604920460906,10.0
0.503362313296631,0.09965852070429093,0.9533298024012988,0.8985470809857007,0.09418284385401532,0.0897164460715903,0.03150122062535955,0.0593459587082721,0.08485745072811943,0.029709006539747774,10.0
0.12724256770918252,0.21970460476992348,0.7529863442636704,0.4844831511993124,0.4955396205094441,0.0017686244773666981,0.05348613476363624,0.04948219335582228,0.06895230262741209,0.02755066073697119,10.0
0.7302334875925787,0.18169714784665203,0.6611278391210372,0.00878322320724123,0.3898338343654203,0.09958705335746539,0.08399055306033947,0.08620930534282184,0.03893412949838485,0.022292227022881618,10.0
0.7284950342367874,0.06402191631070597,0.869949097596548,0.6896483755372264,0.20805274132542517,0.08153584423089917,0.02408925204669773,0.00694696735218876,0.06617139630929222,0.07312851919437292,10.0
0.31333034540337823,0.739541082377726,0.1470377591531784,0.274683574729766,0.4044873655431055,0.06494956800526612,0.03777822120335566,0.05389112160052223,0.06864645059956319,0.029323582332319322,10.0
0.8889377765759796,0.701071019345676,0.5551094451074011,0.31530943624790464,0.5042284172004498,0.025832093419820415,0.07295170357574986,0.08884017899382139,0.003602879365913814,0.00040810651070783966,10.0
0.40677655779018207,0.1033354578179565,0.7280099837641866,0.6915272966504815,0.6312361380109773,0.05877212420143976,0.0584093373246521,0.036745274740244485,0.06399289338089824,0.0026961783329025216,10.0
0.24431846346746333,0.8756740316219619,0.9008267257551006,0.9077828783913876,0.6077365360660989,0.030773946732506663,0.05928573579658663,0.016473456031699817,0.05342009169746982,0.039412026027887195,10.0
0.6330281642869657,0.7237455878478943,0.9955593530404385,0.8012305808143916,0.9859269480897628,0.05830147807492513,0.01791350289853968,0.07262771868352155,0.03545633530235259,0.011118283397134155,10.0
0.4387998771119065,0.19702770477877773,0.5061590284875355,0.19577778231046883,0.9644746999597807,0.02502103820233087,0.08475671678267613,0.004982236328278877,0.014813067914925981,0.05714159058347103,10.0
0.3445358037344124,0.5659330030666727,0.21495790439624307,0.9989673609711268,0.7665721221611888,0.026477081560376006,0.010543319772221383,0.08856958893927096,0.06305932592833711,0.09917169726857217,10.0
0.5915663847699734,0.3890739553736837,0.8906711133562539,0.8386178362284413,0.013860608915874706,0.07228036783231734,0.04554671267503312,0.05326971907984101,0.0016117172304054074,0.0014818305280398737,10.0
0.09362272752100242,0.39263148182024343,0.4928681210293703,0.993512075221243,0.4252304401473015,0.023220368798995174,0.06670868710405521,0.08887654415655646,0.09617712758848553,0.08227871744703091,10.0
0.22932401387865875,0.7921314800192542,0.07812242989973162,0.08875047576082129,0.013958803307209111,0.05506125897386749,0.06463434409473856,0.0548662069290696,0.06827295764440398,0.03570219103306983,10.0
0.9649831005949555,0.4463501200836456,0.16511398250322007,0.03920658803285093,0.4253264464627543,0.03547957458185096,0.030210041437496338,0.0758971537372411,0.09855547574533587,0.059233364592825334,10.0
0.23201286831770007,0.8022607105357776,0.9788685182219999,0.15506158995135066,0.3000621951131254,0.08270099286074095,0.018293972147151893,0.018463304840527894,0.08753241761678048,0.09132616507981416,10.0
0.8071893057395375,0.21013835966017036,0.23406497537987836,0.5395170401641037,0.3831345451176805,0.07518519750196012,0.03183119962757829,0.008579005787994077,0.031221559668166244,0.03773506548472594,10.0
0.9887027370467351,0.3019374530013197,0.9489621930082509,0.7380391884272763,0.7885353338710436,0.012758062063487487,0.09742724813615485,0.01735267338493689,0.008116535063525021,0.09734314122292313,10.0
0.9746794841393108,0.03775642006440305,0.33531964061653885,0.8112587423482105,0.8869496784983383,0.09208364290479987,0.029265005552792357,0.016155208055232063,0.09801856290133945,0.064395939029948,10.0
0.24724402498941922,0.25858901180870864,0.756997517425706,0.043616342313266165,0.5867837808829338,0.0787364241376059,0.028082642068022825,0.022603725955640242,0.06381244094608217,0.08604221660738445,10.0
0.6616718456958532,0.5679628426303575,0.38602370790968554,0.5088181263828321,0.8778934811882577,0.007331633874608768,0.06265630476529292,0.04539895848630665,0.05272030945603241,0.06573325930874833,10.0
0.9315334714595331,0.9831912013764823,0.6923179709032228,0.10593030200677944,0.3359885408967267,0.06934402260707377,0.027767733071119783,0.09481480018800197,0.02139897363700706,0.09817034872604294,10.0
0.2098182540111091,0.628134942953304,0.25516383080263927,0.7499033845055452,0.7555107467567662,0.05659167668680132,0.0738838891357507,0.07681589633587596,0.03970906692651416,0.05745516155049625,10.0
0.7636017595227566,0.606414491794154,0.8560000202618802,0.041633745094779684,0.3992461068843641,0.026879354182280258,0.07314783281957457,0.028153444645652226,0.06487319600852767,0.052885889967039704,20.0
0.4535740296533106,0.7164137832162352,0.22477973691798447,0.8314862369051922,0.9168763286031066,0.09146428492200817,0.018602113941147802,0.09548683885876579,0.08298460488371084,0.0724409777343422,20.0
0.12213989562994354,0.9935469347361545,0.11827276395639374,0.6463839059115587,0.09788681843493496,0.08058683479423334,0.010006597280566543,0.027289232374671037,0.015984124394198197,0.0646220417089559,20.0
0.41410204334003553,0.7194340903766587,0.49290034843726527,0.08283090400192294,0.03727799234645124,0.006703293117099252,0.06946785012826838,0.030670259247138412,0.011735689105862946,0.008134858868910978,20.0
0.9625835998532349,0.298862069752608,0.028178722420041713,0.5964575130764778,0.8327456137612648,0.04630578897696622,0.04046515334865963,0.031499577663795644,0.08894370957049397,0.010185238372172912,20.0
0.6736971692822746,0.6319844935734505,0.9355069598483413,0.6674504651770469,0.22532792955503445,0.07884450196974607,0.07178175762740403,0.007222865270638435,0.03368486297059364,0.058835185598552664,20.0
0.06294388880846824,0.9777148156301744,0.5177643318210545,0.007524049401178123,0.5157896357684915,0.036446832865067384,0.06702827571986478,0.08995645965861132,0.045294989992801675,0.09542871391427543,20.0
0.9717999941763135,0.7759714310949181,0.3679214188686981,0.8261114271870166,0.2843254681689007,0.05829560600302324,0.010374912090750345,0.032653848395984696,0.01763645079070161,0.0566216211846462,20.0
0.20552443367503925,0.46029532995192324,0.2732594478207837,0.08904942771042934,0.45836491410613067,0.024847148928472996,0.07968739599974327,0.09420677998840238,0.07808501769568871,0.008034836109473064,20.0
0.08822686251848866,0.33805213913178755,0.06035231257167206,0.5813660065333617,0.9069602614452527,0.09759960847312732,0.0776492295676971,0.08834574927928991,0.03041720092314472,0.07805651091117127,20.0
0.5285774888189058,0.7043016385669639,0.1846496453079286,0.5189310925390446,0.5614734108911975,0.004171635564472154,0.08811839233430739,0.023624219599790663,0.08573243043439596,0.031040173493604595,20.0
0.12065078630847292,0.03629460873251511,0.6889082507371292,0.8429056839029015,0.19007078847561554,0.09149339842792024,0.09161934187221472,0.08644180866270337,0.051633027780705866,0.07010095938234388,20.0
0.7342466249012685,0.04684031539736078,0.7888264815316507,0.3532032527296145,0.10223870204709506,0.02527686065977929,0.06133676606645817,0.022765008579960045,0.0913439583096241,0.09014378052736699,20.0
0.24296512923609226,0.7577309834752051,0.47439185360009406,0.24200603154299538,0.5032052658121894,0.07273897845393655,0.04009456205188955,0.028066801022237853,0.06828899814197018,0.07607965748740653,20.0
0.4100974223663273,0.48224729971286384,0.21364065971763702,0.3850883190547417,0.80285704983488,0.06599301883131517,0.05545585216824144,0.034267191604694346,0.034855559710808816,0.04739419723159564,20.0
0.10844274417668309,0.7594597782662222,0.6629405220384627,0.2901133920486262,0.5811305952413114,0.0966231230497619,0.061574526941007304,0.025424329485629494,0.08068740265353651,0.0029094538737764355,20.0
0.7974331212970417,0.0954121917168188,0.24200732291254912,0.3126891001470037,0.8120328404547044,0.030497082911207698,0.08070852844054567,0.0013498934804958896,0.08092680122464663,0.0010869185804479266,20.0
0.9194271212647983,0.21070967433091503,0.7788673295669872,0.2796949039828046,0.2727071519024571,0.025933956192290355,0.03715525790592402,0.056811842936275704,0.018385084134240882,0.027287799927821956,20.0
0.4734103732045972,0.6607825006371358,0.8315682523767302,0.527679673228672,0.884511886362918,0.012735825170018934,0.07835544412342249,0.05437039920974297,0.07899432723977133,0.006077129534974724,20.0
0.6740114067902849,0.498029042133191,0.45540192970472915,0.3832655744099194,0.9993841237880241,0.040939437796809634,0.0626170466359397,0.06019739546332262,0.08404993343643614,0.05272521743460349,20.0
0.33673536443105756,0.11582135783006231,0.35830899330346344,0.7550527042598076,0.174189185811502,0.036435839570328525,0.06578543530386048,0.058079494113231725,0.07291580799216578,0.060967081040873984,20.0
0.04252408530741558,0.03461187302214075,0.09751652746266803,0.9701797641625871,0.8098436807520015,0.0431830336504951,0.01093813305136212,0.04655780713108243,0.01592121891465964,0.009023783528378727,20.0
0.13192534245806675,0.9099606138167943,0.3960180933199057,0.4749006948442963,0.6161398527682932,0.08086252505891854,0.0035569673208266984,0.06193631071912958,0.017950051133351474,0.04719744670206805,20.0
0.5188018688718372,0.2512098503279414,0.7319865181748104,0.6588888670350763,0.6585278985337111,0.09840049405815239,0.0716776521715335,0.051586271620659485,0.08750470919045267,0.05673709645608203,20.0
0.10053367835427152,0.8697791471951348,0.11472066197566455,0.02178877939729784,0.8883736632882615,0.08180804103850009,0.09696261308844982,0.055735029309302346,0.0764840915319222,0.06014472046670504,20.0
0.31834174241094937,0.39828185272096817,0.4285153575736189,0.48503546499991124,0.9312162937023059,0.01035556017873377,0.09414011259687988,0.005387987028933928,0.07185398109975392,0.0856653302448234,20.0
0.04318424034366675,0.12791476133322133,0.8010281463562043,0.7733748745991369,0.6871250775797487,0.03044098593601502,0.07167998141060927,0.07030109061268186,0.0023675034629570104,0.08526893763672877,20.0
0.04358255917683207,0.10994589450553427,0.2700173901789996,0.3406521577296603,0.7966484183164148,0.04124704269155466,0.015840018719047288,0.006309843052683739,0.037711984333110106,0.03414351548216634,20.0
0.06813695249096363,0.04346203837542606,0.1387549865873824,0.07725158238623708,0.3957359003688271,0.04028554605222179,0.06712456968861544,0.09293116675774342,0.09912131447521982,0.0648275012892308,20.0
0.2248867984530547,0.3055796911919537,0.9196871859301289,0.23011207171050974,0.39505514325543023,0.0059462290731905456,0.010081941642483529,0.09686718156808728,0.04208966016126236,0.09788001698547519,20.0
0.7830509208320301,0.7339295555230703,0.030222124081045743,0.5846949320579277,0.7936804764923219,0.06097717187243874,0.03043082380800124,0.018879479318341677,0.016396985748649628,0.014585314652100646,20.0
0.6965212170813606,0.47347635513378705,0.6898677991413513,0.8974573809454889,0.2734048406043773,0.07639229838373586,0.003439360339269715,0.07905012889868895,0.020206962309464373,0.032117984566480566,20.0
0.8712458303288788,0.6693785941085444,0.9215404551381895,0.41138997250183185,0.8279997722542953,0.06103141320518222,0.028599184774197917,0.03086554632408031,0.06265960831343162,0.0011196465509523245,20.0
0.6270544917188059,0.40158277656571983,0.2519193872787492,0.7085725238105962,0.44063973717268456,0.014806205171701026,0.08247988578470593,0.00777814391788797,0.05527811361730679,0.0973593332030894,20.0
0.8273115155816559,0.7855334587697468,0.5233322539392417,0.5469323158826717,0.2341049538119242,0.0572648283751981,0.010465513036810726,0.09068133489467889,0.024749916894374294,0.08267877600992637,20.0
0.36528349892677725,0.4054609775713022,0.8120998593843533,0.23131868069668515,0.29875050355718413,0.08234155931781721,0.0036105541034342605,0.039528279272797444,0.05248969737387252,0.08921449900980535,20.0
0.27637073853514504,0.20507942451779793,0.05314084038144862,0.4753622977289087,0.5257740406676574,0.040478557111010116,0.060531725194273384,0.09002206334623897,0.09097223255536252,0.014951969052833969,20.0
0.4989714488678445,0.996575315473929,0.5247444362118716,0.8288643036508396,0.5894405704866122,0.07500175948431234,0.07719052133918475,0.09574647939694335,0.03100514016891961,0.06925484720184946,20.0
0.8804486984519522,0.5923247153720853,0.5942502148823784,0.023669037618902822,0.8976164574805879,0.0050614490783979955,0.007983072991185548,0.05398865591227073,0.02372686935083709,0.07052649238212168,20.0
0.4378607165730779,0.24958415199713613,0.7429596517801245,0.3065843490379708,0.9903642149235633,0.03498658751110393,0.09707068606857006,0.021359550793740346,0.014558390843862623,0.09207686538646136,20.0
0.6828310474922299,0.5779765777983573,0.8554340322840783,0.8358086635247985,0.30692228659923737,0.09974105942387466,0.020820022809408468,0.09792435505838652,0.05687462899308641,0.012001615188915293,20.0
0.7488811063943301,0.13520061741826428,0.18670226793706102,0.28137310890667666,0.6133769837508266,0.09924023380903486,0.05784406450458736,0.07690633810831915,0.03038339509557011,0.00848226340566829,20.0
0.48651492217967385,0.7703404717863188,0.5675919563103874,0.5852790080830492,0.8820314971517768,0.023912726981427292,0.041007098975455764,0.08183648304851926,0.07171647960682703,0.008765691162781752,20.0
0.6899731780011132,0.2911567104096231,0.3179802677988198,0.406422057242548,0.8137936448181362,0.028602792685444814,0.020169300486281596,0.07200580650580994,0.06022832429739453,0.08333927020074601,20.0
0.24147492478462285,0.251874859406898,0.5568529669041593,0.3073871035495235,0.857283726914818,0.07950966380031413,0.08901348526901964,0.03045922570277353,0.09157972561425261,0.03613292863505355,20.0
0.29849410200638016,0.0698913652301607,0.2743366449093846,0.8473361032711056,0.5587086070818627,0.03594058639683611,0.07887086465976603,0.06299750373942964,0.05108996887802353,0.04127167225524381,20.0
0.7271499334455243,0.6843033262119678,0.7877464776172187,0.7609110056659917,0.1528081729256554,0.09412149663505158,0.05525989773194262,0.07450487508799974,0.08290637644652994,0.08930685762672186,20.0
